id_song,artist,title,url,Interprète,Auteurs,Compositeurs,Année
217,Ben l'Oncle Soul,Elle me dit,/fr/wiki/Elle_me_dit_(Ben_l%27Oncle_Soul),Ben l'oncle Soul,,,2010
218,Ben l'Oncle Soul,Petite sœur,/fr/wiki/Petite_s%C5%93ur_(Ben_l%27Oncle_Soul),Ben l'Oncle Soul,,,2010
219,Ben l'Oncle Soul,Soulman,/fr/wiki/Soulman,Ben l'oncle Soul,,,2010
220,Bénabar,Je suis de celles,/fr/wiki/Je_suis_de_celles,Bénabar,,,2003
221,Bénabar,Le dîner,/fr/wiki/Le_d%C3%AEner,Bénabar,,,2005
222,Bénabar,L'effet papillon,/fr/wiki/L%27effet_papillon,Bénabar,,,2008
223,Bénabar,Maritie et Gilbert Carpentier,/fr/wiki/Maritie_et_Gilbert_Carpentier,Bénabar,,,2005
224,Bénabar,Paris by night,/fr/wiki/Paris_by_night,Bénabar,,,2014
225,Bénabar,Politiquement correct,/fr/wiki/Politiquement_correct,Bénabar,,,2011
226,Bénabar,Quatre murs et un toit,/fr/wiki/Quatre_murs_et_un_toit,Bénabar,,,2005
227,Bénabar,Y'a une fille qu'habite chez moi,/fr/wiki/Y%27a_une_fille_qu%27habite_chez_moi,Bénabar,,,2001
228,Benny B & Daddy K,Vous êtes fous,/fr/wiki/Vous_%C3%AAtes_fous,Benny B,,,1990
229,Bent Amel,"1, 2, 3","/fr/wiki/1,_2,_3",Hatik et Amel Bent,,,2020
230,Bent Amel,Jusqu'au bout,/fr/wiki/Jusqu%27au_bout,Amel Bent et Imen Es,,,2020
231,Bent Amel,Le chant des colombes,/fr/wiki/Le_chant_des_colombes,Amel Bent,,,2021
232,Bent Amel,Le droit à l'erreur,/fr/wiki/Le_droit_%C3%A0_l%27erreur,Amel Bent,,,2004
233,Bent Amel,Ma philosophie,/fr/wiki/Ma_philosophie,Amel Bent,,,2004
234,Bent Amel,Ne retiens pas tes larmes,/fr/wiki/Ne_retiens_pas_tes_larmes,Amel Bent,,,2005
235,Bent Amel,Nouveau Français,/fr/wiki/Nouveau_Fran%C3%A7ais,Amel Bent,,,2007
236,Bent Amel,Où je vais,/fr/wiki/O%C3%B9_je_vais,Amel Bent,,,2009
237,Bent Amel,Tu n'es plus là,/fr/wiki/Tu_n%27es_plus_l%C3%A0,Amel Bent,,,2007
238,Berger Michel,Ça balance pas mal à Paris,/fr/wiki/%C3%87a_balance_pas_mal_%C3%A0_Paris,Michel Berger et France Gall,,,1976
239,Berger Michel,Celui qui chante,/fr/wiki/Celui_qui_chante,Michel Berger,,,1980
240,Berger Michel,Chanter pour ceux qui sont loin de chez eux,/fr/wiki/Chanter_pour_ceux_qui_sont_loin_de_chez_eux,Michel Berger,,,1985
241,Berger Michel,Diego libre dans sa tête,/fr/wiki/Diego_libre_dans_sa_t%C3%AAte,Michel Berger,,,1983
242,Berger Michel,La groupie du pianiste,/fr/wiki/La_groupie_du_pianiste,Michel Berger,,,1980
243,Berger Michel,Laissez passer les rêves,/fr/wiki/Laissez_passer_les_r%C3%AAves,Michel Berger et France Gall,,,1992
244,Berger Michel,Le paradis blanc,/fr/wiki/Le_paradis_blanc,Michel Berger,,,1990
245,Berger Michel,Les princes des villes,/fr/wiki/Les_princes_des_villes,Michel Berger,,,1983
246,Berger Michel,Mademoiselle Chang,/fr/wiki/Mademoiselle_Chang,Michel Berger,,,1981
247,Berger Michel,Mon piano danse,/fr/wiki/Mon_piano_danse,Michel Berger ,,,1976
248,Berger Michel,Pour me comprendre,/fr/wiki/Pour_me_comprendre,Michel Berger,,,1973
249,Berger Michel,Quelques mots d'amour,/fr/wiki/Quelques_mots_d%27amour,Michel Berger,,,1980
250,Berger Michel,Seras-tu là,/fr/wiki/Seras-tu_l%C3%A0,Michel Berger,,,1975
251,Berger Michel,Y'a pas de honte,/fr/wiki/Y%27a_pas_de_honte,Michel Berger,,,1985
252,Béroard Jocelyne,Kolé séré,/fr/wiki/Kol%C3%A9_s%C3%A9r%C3%A9,Philippe Lavil et Jocelyne Béroard,,,1987
253,Bertignac Louis,Ces idées-là,/fr/wiki/Ces_id%C3%A9es-l%C3%A0,Louis Bertignac,,,1987
254,Bézu,La queuleuleu,/fr/wiki/La_queuleuleu,Bézu et la classe,,,1987
255,Bibie,Tout doucement,/fr/wiki/Tout_doucement,Bibie,,,1985
256,Bigflo et Oli,Alors alors,/fr/wiki/Alors_alors,Bigflo et Oli,,,2017
257,Bigflo et Oli,Dommage,/fr/wiki/Dommage,Bigflo et Oli,,,2017
258,Bigflo et Oli,Demain,/fr/wiki/Demain_(Big_Flo_et_Oli_%26_P%27tit_Biscuit),Bigflo et Oli & P'tit Biscuit,,,2018
259,Big Soul,Le brio (Branchez la guitare),/fr/wiki/Le_brio_(Branchez_la_guitare),Big Soul,,,1995
260,Billy Ze Kick & Les Gamins en Folie,Mangez-moi ! Mangez-moi !,/fr/wiki/Mangez-moi_!_Mangez-moi_!,Billy Ze Kick et les gamins en folie,,,1993
261,Biolay Benjamin,Comme une voiture volée,/fr/wiki/Comme_une_voiture_vol%C3%A9e,Benjamin Biolay,,,2020
262,Biolay Benjamin,Comment est ta peine,/fr/wiki/Comment_est_ta_peine,Benjamin Biolay,,,2020
263,Biolay Benjamin,La superbe,/fr/wiki/La_superbe,Benjamin Biolay,,,2009
264,Biolay Benjamin,Parc privé,/fr/wiki/Parc_priv%C3%A9,Benjamin Biolay & Adé,,,2021
265,Biolay Benjamin,Ton héritage,/fr/wiki/Ton_h%C3%A9ritage,Benjamin Biolay,,,2011
266,Birkin Jane,Ballade de Johnny-Jane,/fr/wiki/Ballade_de_Johnny-Jane,Jane Birkin,,,1976
267,Birkin Jane,Di doo dah,/fr/wiki/Di_doo_dah,Jane Birkin,,,1973
268,Birkin Jane,Ex-fan des sixties,/fr/wiki/Ex-fan_des_sixties,Jane Birkin,,,1978
269,Birkin Jane,Fuir le bonheur de peur qu'il ne se sauve,/fr/wiki/Fuir_le_bonheur_de_peur_qu%27il_ne_se_sauve,Jane Birkin,,,1983
270,Birkin Jane,Quoi,/fr/wiki/Quoi,Jane Birkin,,,1985
271,Bizet Georges,L'amour est un oiseau rebelle,/fr/wiki/L%27amour_est_un_oiseau_rebelle,,"Georges Bizet dans ""Carmen""  ",,1875
272,Black M,French kiss,/fr/wiki/French_kiss,Black M,,,2016
273,Black M,Frérot,/fr/wiki/Fr%C3%A9rot,Black M et Soprano,,,2017
274,Black M,Je suis chez moi,/fr/wiki/Je_suis_chez_moi,Black M,,,2016
275,Black M,La légende Black,/fr/wiki/La_l%C3%A9gende_Black,Black M & Dr Bériz,,,2014
276,Black M,Mme Pavoshko,/fr/wiki/Mme_Pavoshko,Black M,,,2014
277,Black M,Sur ma route,/fr/wiki/Sur_ma_route,Black M,,,2014
278,Black M,Tic-Tac,/fr/wiki/Tic-Tac,Black M,,,2017
279,Blanc Gérard,Du soleil dans la nuit,/fr/wiki/Du_soleil_dans_la_nuit,Gérard Blanc,,,1987
280,Blanc Gérard,Une autre histoire,/fr/wiki/Une_autre_histoire,Gérard Blanc,,,1987
281,Blanchard Gérard,Elle voulait revoir sa Normandie,/fr/wiki/Elle_voulait_revoir_sa_Normandie,Gérard Blanchard,,,1987
282,Blanchard Gérard,Rock Amadour,/fr/wiki/Rock_Amadour,Gérard Blanchard,,,1982
283,Blondo Lucky,Sur ton visage une larme,/fr/wiki/Sur_ton_visage_une_larme,Lucky Blondo,,,1964
284,Blues Trottoir,Un soir de pluie,/fr/wiki/Un_soir_de_pluie,Blues Trottoir,,,1987
285,Bond Def,Tu me plais,/fr/wiki/Tu_me_plais,Def Bond & K-Reen pour la B.O. du film Taxi,,,1998
286,Bon Entendeur,Coup de blues/soleil,/fr/wiki/Coup_de_blues/soleil,Big Flo et Oli et Bon entendeur,,,2020
287,Bon Entendeur,"L'amour, l'amour, l'amour","/fr/wiki/L%27amour,_l%27amour,_l%27amour",Bon Entendeur VS Mouloudji,,,2017
288,Bon Entendeur,Le temps est bon,/fr/wiki/Le_temps_est_bon,Bon Entendeur VS Isabelle Pierre,,,2018
289,Boris,Soirée disco,/fr/wiki/Soir%C3%A9e_disco,Boris,,,1995
290,Bosh,Djomb (Bien ou quoi),/fr/wiki/Djomb_(Bien_ou_quoi),Bosh,,,2020
291,Bouchez Élodie,Dadidou,/fr/wiki/Dadidou,"Alex Lutz et Élodie Bouchez (Bande originale du film ""Guy"")",,,2018
292,Bouchitey Patrick,Jésus reviens,/fr/wiki/J%C3%A9sus_reviens,Patrick Bouchitey dans La vie est un long fleuve tranquille,,,1988
293,Boulay Isabelle,Parle-moi,/fr/wiki/Parle-moi_(Isabelle_Boulay),Isabelle Boulay,,,2000
294,Boulay Isabelle,Un jour ou l'autre,/fr/wiki/Un_jour_ou_l%27autre,Isabelle Boulay,,,2000
295,Boule Noire,Aimer d'amour,/fr/wiki/Aimer_d%27amour,Boule noire,,,1978
296,Boulevard des Airs,Allez reste,/fr/wiki/Allez_reste,Boulevard des airs et Vianney,,,2019
297,Boulevard des Airs,Bruxelles,/fr/wiki/Bruxelles,Boulevard des airs,,,2015
298,Boulevard des Airs,Emmène-moi,/fr/wiki/Emm%C3%A8ne-moi,Boulevard des airs,,,2015
299,Boulevard des Airs,Je me dis que toi aussi,/fr/wiki/Je_me_dis_que_toi_aussi,Boulevard des airs,,,2018
300,Bourgeois Amandine,Du temps,/fr/wiki/Du_temps,Amandine Bourgeois ,,,2009
301,Bourgeois Amandine,L'homme de la situation,/fr/wiki/L%27homme_de_la_situation,Amandine Bourgeois,,,2009
302,Bourvil,C'était bien (au p'tit bal perdu),/fr/wiki/C%27%C3%A9tait_bien_(au_p%27tit_bal_perdu),Bourvil,,,1961
303,Bourvil,La tactique du gendarme,/fr/wiki/La_tactique_du_gendarme,Bourvil,,,1949
304,Bourvil,La tendresse,/fr/wiki/La_tendresse_(Bourvil),Bourvil,,,1963
305,Bourvil,Salade de fruits,/fr/wiki/Salade_de_fruits,Bourvil,,,1959
306,Boyer Lucienne,Parlez-moi d'amour,/fr/wiki/Parlez-moi_d%27amour,Lucienne Boyer,,,1930
307,Brant Mike,C'est comme ça que je t'aime,/fr/wiki/C%27est_comme_%C3%A7a_que_je_t%27aime,Mike Brant,,,1974
308,Brant Mike,C'est ma prière,/fr/wiki/C%27est_ma_pri%C3%A8re,Mike Brant,,,1972
309,Brant Mike,Dis-lui,/fr/wiki/Dis-lui,Mike Brant,,,1975
310,Brant Mike,Laisse-moi t'aimer,/fr/wiki/Laisse-moi_t%27aimer,Mike Brant,,,1970
311,Brant Mike,Mais dans la lumière,/fr/wiki/Mais_dans_la_lumi%C3%A8re,Mike Brant,,,1970
312,Brant Mike,Qui saura,/fr/wiki/Qui_saura,Mike Brant,,,1972
313,Brant Mike,Rien qu'une larme,/fr/wiki/Rien_qu%27une_larme,Mike Brant,,,1973
314,Brassens Georges,Auprès de mon arbre,/fr/wiki/Aupr%C3%A8s_de_mon_arbre,Georges Brassens,,,1955
315,Brassens Georges,Brave Margot,/fr/wiki/Brave_Margot,Georges Brassens,,,1953
316,Brassens Georges,Chanson pour l'auvergnat,/fr/wiki/Chanson_pour_l%27auvergnat,Georges Brassens,,,1955
317,Brassens Georges,Fernande,/fr/wiki/Fernande,Georges Brassens,,,1972
318,Brassens Georges,Je me suis fait tout p'tit,/fr/wiki/Je_me_suis_fait_tout_p%27tit,Georges Brassens,,,1956
319,Brassens Georges,La chasse aux papillons,/fr/wiki/La_chasse_aux_papillons,Georges Brassens,,,1953
320,Brassens Georges,La mauvaise réputation,/fr/wiki/La_mauvaise_r%C3%A9putation,Georges Brassens,,,1952
321,Brassens Georges,Le gorille (Gare au gorille),/fr/wiki/Le_gorille_(Gare_au_gorille),Georges Brassens,,,1952
322,Brassens Georges,Le temps ne fait rien à l'affaire,/fr/wiki/Le_temps_ne_fait_rien_%C3%A0_l%27affaire,,,,1967
323,Brassens Georges,Les amoureux des bancs publics,/fr/wiki/Les_amoureux_des_bancs_publics,Georges Brassens,,,1954
324,Brassens Georges,Les copains d'abord,/fr/wiki/Les_copains_d%27abord,Georges Brassens,,,1964
325,Brassens Georges,Les sabots d'Hélène,/fr/wiki/Les_sabots_d%27H%C3%A9l%C3%A8ne,Georges Brassens,,,1954
326,Brassens Georges,L'orage,/fr/wiki/L%27orage,Georges Brassens,,,1960
327,Brassens Georges,Une jolie fleur,/fr/wiki/Une_jolie_fleur,Georges Brassens,,,1955
328,Bratisla Boys,Stach Stach,/fr/wiki/Stach_Stach,Les Bratisla Boys,,,2002
329,Brel Jacques,Amsterdam,/fr/wiki/Amsterdam,Jacques Brel,,,1964
330,Brel Jacques,Ces gens-là,/fr/wiki/Ces_gens-l%C3%A0,Jacques Brel,,,1965
331,Brel Jacques,La chanson de Jacky,/fr/wiki/La_chanson_de_Jacky,Jacques Brel,,,1966
332,Brel Jacques,La chanson des vieux amants,/fr/wiki/La_chanson_des_vieux_amants,Jacques Brel,,,1967
333,Brel Jacques,La quête,/fr/wiki/La_qu%C3%AAte,Jacques Brel,,,1968
334,Brel Jacques,La valse à mille temps,/fr/wiki/La_valse_%C3%A0_mille_temps,Jacques Brel,,,1959
335,Brel Jacques,Le plat pays,/fr/wiki/Le_plat_pays,Jacques Brel,,,1962
336,Brel Jacques,Les remparts de Varsovie,/fr/wiki/Les_remparts_de_Varsovie,Jacques Brel,,,1977
337,Brel Jacques,Les vieux,/fr/wiki/Les_vieux,Jacques Brel,,,1964
338,Brel Jacques,Madeleine,/fr/wiki/Madeleine,Jacques Brel,,,1962
339,Brel Jacques,Mathilde,/fr/wiki/Mathilde,Jacques Brel,,,1964
340,Brel Jacques,Ne me quitte pas,/fr/wiki/Ne_me_quitte_pas,Jacques Brel,,,1959
341,Brel Jacques,Quand on n'a que l'amour,/fr/wiki/Quand_on_n%27a_que_l%27amour,Jacques Brel,,,1956
342,Brel Jacques,Vesoul,/fr/wiki/Vesoul,Jacques Brel,,,1968
343,Brigitte,À bouche que veux-tu,/fr/wiki/%C3%80_bouche_que_veux-tu,Brigitte,,,2014
344,Brigitte,Battez-vous,/fr/wiki/Battez-vous,Brigitte,,,2010
345,Brigitte,Cœur de chewing-gum,/fr/wiki/C%C5%93ur_de_chewing-gum,Brigitte,,,2011
346,Brigitte,Palladium,/fr/wiki/Palladium,Brigitte,,,2017
347,Brillant Dany,Quand je vois tes yeux,/fr/wiki/Quand_je_vois_tes_yeux,Dany Brillant,,,1996
348,Brillant Dany,Suzette,/fr/wiki/Suzette,Dany Brillant,,,1991
349,Brillant Dany,Une fille comme ça,/fr/wiki/Une_fille_comme_%C3%A7a,Dany Brillant,,,1996
350,Brillant Dany,Viens à Saint-Germain,/fr/wiki/Viens_%C3%A0_Saint-Germain,Dany Brillant,,,1991
351,Brillant Dany,Y a qu'les filles qui m'intéressent,/fr/wiki/Y_a_qu%27les_filles_qui_m%27int%C3%A9ressent,Dany Brillant,,,1991
352,Brown Alphonse,Le frunkp,/fr/wiki/Le_frunkp,Alphonse Brown,,,2003
353,Bruel Patrick,À la santé des gens que j'aime,/fr/wiki/%C3%80_la_sant%C3%A9_des_gens_que_j%27aime,Patrick Bruel ,,,2021
354,Bruel Patrick,Alors regarde,/fr/wiki/Alors_regarde,Patrick Bruel,,,1989
355,Bruel Patrick,Au café des délices,/fr/wiki/Au_caf%C3%A9_des_d%C3%A9lices,Patrick Bruel,,,1999
356,Bruel Patrick,Bouge !,/fr/wiki/Bouge_!,Patrick Bruel,,,1994
357,Bruel Patrick,Casser la voix,/fr/wiki/Casser_la_voix,Patrick Bruel,,,1989
358,Bruel Patrick,Comment ça va pour vous ?,/fr/wiki/Comment_%C3%A7a_va_pour_vous_%3F,Patrick Bruel,,,1985
359,Bruel Patrick,Décalé,/fr/wiki/D%C3%A9cal%C3%A9,Patrick Bruel et Mariza Corréa,,,1989
360,Bruel Patrick,J'm'attendais pas à toi,/fr/wiki/J%27m%27attendais_pas_%C3%A0_toi,Patrick Bruel,,,2006
361,Bruel Patrick,J'te l'dis quand même,/fr/wiki/J%27te_l%27dis_quand_m%C3%AAme,Patrick Bruel,,,1989
362,Bruel Patrick,J'te mentirais,/fr/wiki/J%27te_mentirais,Patrick Bruel,,,1999
363,Bruel Patrick,Lequel de nous,/fr/wiki/Lequel_de_nous,Patrick Bruel,,,2012
364,Bruel Patrick,Marre de cette nana-là,/fr/wiki/Marre_de_cette_nana-l%C3%A0,Patrick Bruel,,,1983
365,Bruel Patrick,Mon amant de Saint-Jean,/fr/wiki/Mon_amant_de_Saint-Jean,Patrick Bruel,,,2002
366,Bruel Patrick,Pas eu le temps,/fr/wiki/Pas_eu_le_temps,Patrick Bruel,,,2018
367,Bruel Patrick,Place des Grands Hommes,/fr/wiki/Place_des_Grands_Hommes,Patrick Bruel,,,1989
368,Bruel Patrick,Pour la vie,/fr/wiki/Pour_la_vie,Patrick Bruel,,,2000
369,Bruel Patrick,Qui a le droit,/fr/wiki/Qui_a_le_droit,Patrick Bruel,,,1991
370,Bruel Patrick,Tout s'efface,/fr/wiki/Tout_s%27efface,Patrick Bruel,,,1999
371,Bruni Carla,Le plus beau du quartier,/fr/wiki/Le_plus_beau_du_quartier,Carla Bruni,,,2002
372,Bruni Carla,Quelqu'un m'a dit,/fr/wiki/Quelqu%27un_m%27a_dit,Carla Bruni,,,2002
373,Bruni Carla,Raphaël,/fr/wiki/Rapha%C3%ABl,Carla Bruni,,,2002
374,Buzy,Adrian,/fr/wiki/Adrian,Buzy,,,1983
375,Buzy,Body Physical,/fr/wiki/Body_Physical,Buzy,,,1986
376,C. Jérôme,C'est moi,/fr/wiki/C%27est_moi,C. Jérôme,,,1974
377,C. Jérôme,Et tu danses avec lui,/fr/wiki/Et_tu_danses_avec_lui,C Jérôme,,,1985
378,C. Jérôme,Himalaya,/fr/wiki/Himalaya,C. Jérôme,,,1972
379,C. Jérôme,Kiss me,/fr/wiki/Kiss_me,C Jérôme,,,1972
380,Cabrel Francis,Animal,/fr/wiki/Animal,Francis Cabrel,,,1989
381,Cabrel Francis,C'est écrit,/fr/wiki/C%27est_%C3%A9crit,Francis Cabrel,,,1989
382,Cabrel Francis,Encore et encore,/fr/wiki/Encore_et_encore,Francis Cabrel,,,1985
383,Cabrel Francis,Hors-saison,/fr/wiki/Hors-saison,Francis Cabrel,,,1999
384,Cabrel Francis,Il faudra leur dire,/fr/wiki/Il_faudra_leur_dire,Francis Cabrel,,,1987
385,Cabrel Francis,Je l'aime à mourir,/fr/wiki/Je_l%27aime_%C3%A0_mourir,Francis Cabrel,,,1979
386,Cabrel Francis,"Je t'aimais, je t'aime, je t'aimerai","/fr/wiki/Je_t%27aimais,_je_t%27aime,_je_t%27aimerai",Francis Cabrel,,,1994
387,Cabrel Francis,La cabane du pêcheur,/fr/wiki/La_cabane_du_p%C3%AAcheur,Francis Cabrel,,,1994
388,Cabrel Francis,La corrida,/fr/wiki/La_corrida,Francis Cabrel,,,1994
389,Cabrel Francis,La dame de Haute-Savoie,/fr/wiki/La_dame_de_Haute-Savoie,Francis Cabrel,,,1980
390,Cabrel Francis,L'encre de tes yeux,/fr/wiki/L%27encre_de_tes_yeux,Francis Cabrel,,,1980
391,Cabrel Francis,Les chemins de traverse,/fr/wiki/Les_chemins_de_traverse,Francis Cabrel,,,1979
392,Cabrel Francis,Les murs de poussière,/fr/wiki/Les_murs_de_poussi%C3%A8re,Francis Cabrel,,,1977
393,Cabrel Francis,Octobre,/fr/wiki/Octobre,Francis Cabrel,,,1994
394,Cabrel Francis,Petite Marie,/fr/wiki/Petite_Marie,Francis Cabrel,,,1977
395,Cabrel Francis,Samedi soir sur la Terre,/fr/wiki/Samedi_soir_sur_la_Terre,Francis Cabrel,,,1994
396,Cabrel Francis,Sarbacane,/fr/wiki/Sarbacane,Francis Cabrel,,,1989
397,Cabrel Francis,Te ressembler,/fr/wiki/Te_ressembler,Francis Cabrel,,,2020
398,Cabrel Francis,Tout le monde y pense,/fr/wiki/Tout_le_monde_y_pense,Francis Cabrel,,,1989
399,Cali,C'est quand le bonheur,/fr/wiki/C%27est_quand_le_bonheur,Cali,,,2003
400,Cali,Elle m'a dit,/fr/wiki/Elle_m%27a_dit,Cali,,,2003
401,Cali,Je m'en vais,/fr/wiki/Je_m%27en_vais_(Cali),Cali,,,2005
402,Calogero,1987,/fr/wiki/1987,Calogero,,,2017
403,Calogero,Aussi libre que moi,/fr/wiki/Aussi_libre_que_moi,Calogero,,,2002
404,Calogero,Avant toi,/fr/wiki/Avant_toi_(Calogero),Calogero,,,2015
405,Calogero,Celui d'en bas,/fr/wiki/Celui_d%27en_bas,Calogero,,,2020
406,Calogero,C'est dit,/fr/wiki/C%27est_dit,Calogero,,,2009
407,Calogero,En apesanteur,/fr/wiki/En_apesanteur,Calogero,,,2002
408,Calogero,Face à la mer,/fr/wiki/Face_%C3%A0_la_mer,Calogero et Passi,,,2004
409,Calogero,Je joue de la musique,/fr/wiki/Je_joue_de_la_musique,Calogero,,,2017
410,Calogero,Le portrait,/fr/wiki/Le_portrait,Calogero,,,2014
411,Calogero,On fait comme si,/fr/wiki/On_fait_comme_si,Calogero,,,2020
412,Calogero,Pomme C,/fr/wiki/Pomme_C,Calogero,,,2007
413,Calogero,Prendre racine,/fr/wiki/Prendre_racine,Calogero,,,2003
414,Calogero,Si seulement je pouvais lui manquer,/fr/wiki/Si_seulement_je_pouvais_lui_manquer,Calogero,,,2004
415,Calogero,Un jour au mauvais endroit,/fr/wiki/Un_jour_au_mauvais_endroit,Calogero,,,2014
416,Calogero,Yalla,/fr/wiki/Yalla,Calogero,,,2004
417,Camille,Ta douleur,/fr/wiki/Ta_douleur,Camille,,,2005
418,Canada,Mourir les sirènes,/fr/wiki/Mourir_les_sir%C3%A8nes,Canada,,,1986
419,Capdevielle Jean-Patrick,Quand t'es dans le désert,/fr/wiki/Quand_t%27es_dans_le_d%C3%A9sert,Jean-Patrick Capdevielle,,,1979
420,Capéo Claudio,C'est une chanson,/fr/wiki/C%27est_une_chanson,Claudio Capéo,,,2018
421,Capéo Claudio,Ça va ça va,/fr/wiki/%C3%87a_va_%C3%A7a_va,Claudio Capéo,,,2016
422,Capéo Claudio,Dis-le-moi,/fr/wiki/Dis-le-moi,Claudio Capéo,,,2017
423,Capéo Claudio,Ma jolie,/fr/wiki/Ma_jolie,Claudio Capéo,,,2019
424,Capéo Claudio,Riche,/fr/wiki/Riche,Claudio Capéo,,,2016
425,Capéo Claudio,Senza una donna,/fr/wiki/Senza_una_donna,Claudio Capéo et Davide Esposito,,,2021
426,Capéo Claudio,Ta main,/fr/wiki/Ta_main_(Claudio_Cap%C3%A9o),Claudio Capéo,,,2018
427,Capéo Claudio,Un homme debout,/fr/wiki/Un_homme_debout,Claudio Capéo,,,2016
428,Caplan Jil,Tout c'qui nous sépare,/fr/wiki/Tout_c%27qui_nous_s%C3%A9pare,Jil Caplan,,,1990
429,Caradec Jean-Michel,Ma petite fille de rêve,/fr/wiki/Ma_petite_fille_de_r%C3%AAve,Jean-Michel Caradec,,,1974
430,Carla,Bim bam toi,/fr/wiki/Bim_bam_toi,Carla,,,2019
431,Carli Patricia,Demain tu te maries,/fr/wiki/Demain_tu_te_maries,Patricia Carli,,,1963
432,Carlos,Big bisou,/fr/wiki/Big_bisou,Carlos,,,1977
433,Carlos,La cantine,/fr/wiki/La_cantine,Carlos,,,1972
434,Carlos,Le bougalou du loup-garou,/fr/wiki/Le_bougalou_du_loup-garou,Carlos,,,1975
435,Carlos,Papayou,/fr/wiki/Papayou,Carlos,,,1983
436,Carlos,Rosalie,/fr/wiki/Rosalie,Carlos,,,1978
437,Carlos,Senor météo,/fr/wiki/Senor_m%C3%A9t%C3%A9o,Carlos,,,1974
438,Carlos,Tout nu tout bronzé,/fr/wiki/Tout_nu_tout_bronz%C3%A9,Carlos,,,1973
439,Cataldo Philippe,Les divas du dancing,/fr/wiki/Les_divas_du_dancing,Philippe Cataldo,,,1986
440,Céphaz,"Depuis toi (oh, oh)","/fr/wiki/Depuis_toi_(oh,_oh)",Céphaz,,,2020
441,Céphaz,On a mangé le soleil,/fr/wiki/On_a_mang%C3%A9_le_soleil,Céphaz,,,2020
442,Cerrada Jonathan,Rien ne me changera,/fr/wiki/Rien_ne_me_changera,Jonathan Cerrada,"Léa Ivanne, Bill Ghiglione",,2003
443,Chagrin d'Amour,Chacun fait (c'qui lui plaît),/fr/wiki/Chacun_fait_(c%27qui_lui_pla%C3%AEt),Chagrin d'amour,,,1981
444,Chabat Alain,La carioca,/fr/wiki/La_carioca,"Alain Chabat et Gérard Darmon dans ""La cité de la peur""",,,1994
445,Chamfort Alain,Adieu mon bébé chanteur,/fr/wiki/Adieu_mon_b%C3%A9b%C3%A9_chanteur,Alain Chamfort,,,1974
446,Chamfort Alain,Bambou,/fr/wiki/Bambou,Alain Chamfort,,,1981
447,Chamfort Alain,Géant,/fr/wiki/G%C3%A9ant,Alain Chamfort,,,1979
448,Chamfort Alain,La fièvre dans le sang,/fr/wiki/La_fi%C3%A8vre_dans_le_sang,Alain Chamfort,,,1986
449,Chamfort Alain,L'amour samplé,/fr/wiki/L%27amour_sampl%C3%A9,Alain Chamfort,,,1990
450,Chamfort Alain,L'ennemi dans la glace,/fr/wiki/L%27ennemi_dans_la_glace,Alain Chamfort,,,1993
451,Chamfort Alain,Le temps qui court,/fr/wiki/Le_temps_qui_court,Alain Chamfort,,,1975
452,Chamfort Alain,Manureva,/fr/wiki/Manureva,Alain Chamfort,,,1979
453,Chamfort Alain,Paradis,/fr/wiki/Paradis,Alain Chamfort,,,1981
454,Chamfort Alain,Traces de toi,/fr/wiki/Traces_de_toi,Alain Chamfort,,,1986
455,Chanteurs Sans Frontières,Éthiopie,/fr/wiki/%C3%89thiopie,Chanteurs sans frontières,,,1985
456,Chao Manu,Je ne t'aime plus,/fr/wiki/Je_ne_t%27aime_plus,Manu Chao,,,1998
457,Charby Corynne,Boule de flipper,/fr/wiki/Boule_de_flipper,Corynne Charby,,,1986
458,Charby Corynne,"Pas vu, pas pris","/fr/wiki/Pas_vu,_pas_pris",Corynne Charby,,,1987
459,Charby Corynne,Pile ou face,/fr/wiki/Pile_ou_face,Corynne Charby,,,1987
460,Charden Éric,L'été s'ra chaud,/fr/wiki/L%27%C3%A9t%C3%A9_s%27ra_chaud,Eric Charden,,,1979
461,Charlebois Robert,Je reviendrai à Montréal,/fr/wiki/Je_reviendrai_%C3%A0_Montr%C3%A9al,Robert Charlebois,,,1976
462,Charlebois Robert,Lindbergh,/fr/wiki/Lindbergh,Robert Charlebois & Louise Forestier,,,1968
463,Charvet David,Should I leave,/fr/wiki/Should_I_leave,David Charvet,,,1997
464,Chateau Frédéric,Le malheur des uns et le bonheur des autres,/fr/wiki/Le_malheur_des_uns_et_le_bonheur_des_autres,Frédéric Chateau,,,1989
465,Chatel Philippe,J't'aime bien Lili,/fr/wiki/J%27t%27aime_bien_Lili,Philippe Chatel,,,1976
466,Chatel Philippe,Mister Hyde,/fr/wiki/Mister_Hyde,Philippe Chatel,,,1979
467,Chawki,Time Of Our Lives (Notre Moment),/fr/wiki/Time_Of_Our_Lives_(Notre_Moment),Chawki,,,2014
468,Chedid Louis,Ainsi soit-il,/fr/wiki/Ainsi_soit-il,Louis Chedid,,,1981
469,Chedid Louis,T'as beau pas être beau,/fr/wiki/T%27as_beau_pas_%C3%AAtre_beau,Louis Chédid,,,1978
470,Cheryl Karen,Les nouveaux romantiques,/fr/wiki/Les_nouveaux_romantiques,Karen Cheryl,,,1981
471,Cheryl Karen,Oh chéri chéri,/fr/wiki/Oh_ch%C3%A9ri_ch%C3%A9ri,Karen Cheryl,,,1982
472,Cheryl Karen,Si,/fr/wiki/Si,Karen Cheryl,,,1980
